@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute outputs-1 {0,1,2,3,4,5}

@data
403,'2025/11/15 19:22:15:370',2,0.24261,0.37557,0.300896,0.43215,0.346215,0.373744,0.58119,0.378426,0.649308,0.265657,0.617804,0.293755,0.692815,0.327118,0.695752,0.35338,0.676099,0.228983,0.641156,0.229271,0.752912,0.241988,0.829024,0.251581,0.89484,0.192625,0.63751,0.176896,0.747328,0.176158,0.821319,0.17946,0.885369,0.156189,0.611298,0,0,0.119324,0.689326,0.098093,0.747974,0.510489,2
404,'2025/11/15 19:22:15:391',2,0.24403,0.371308,0.302074,0.427835,0.34708,0.37479,0.576359,0.379457,0.644609,0.264531,0.615323,0.29406,0.6899,0.327869,0.691779,0.353711,0.670311,0.228815,0.637773,0.229491,0.748961,0.242381,0.823574,0.252039,0.887271,0.193392,0.633421,0.177545,0.742437,0.177499,0.815952,0.181481,0.879121,0.158358,0.606499,0,0,0.120919,0.684563,0.100078,0.743678,0.506387,2
405,'2025/11/15 19:22:15:444',2,0.244272,0.365239,0.302023,0.419888,0.347212,0.375164,0.569864,0.38073,0.637725,0.265312,0.611377,0.295893,0.688389,0.330561,0.687115,0.355779,0.662857,0.229418,0.633682,0.229582,0.745204,0.243164,0.81982,0.253765,0.882966,0.19422,0.627707,0.177397,0.736622,0.177761,0.809339,0.182195,0.872111,0.160018,0.599196,0,0,0.12352,0.678143,0.102535,0.737328,0.499472,2
406,'2025/11/15 19:22:15:504',2,0.245123,0.360897,0.302872,0.415619,0.348486,0.376269,0.564069,0.383331,0.63161,0.264105,0.608424,0.295818,0.683322,0.331028,0.681729,0.356937,0.658135,0.228778,0.629162,0.228922,0.740285,0.242777,0.814783,0.253402,0.878583,0.194373,0.622108,0.178201,0.730963,0.178862,0.804464,0.18306,0.869005,0.161851,0.592892,0,0,0.125695,0.671017,0.105443,0.730297,0.495949,2
407,'2025/11/15 19:22:15:508',2,0.248233,0.354261,0.304897,0.410671,0.347639,0.373746,0.561793,0.38241,0.628256,0.264892,0.604099,0.294702,0.679474,0.330127,0.679316,0.35703,0.656953,0.230131,0.624537,0.229219,0.735043,0.24304,0.811004,0.254198,0.875825,0.196601,0.617245,0.17987,0.725591,0.180591,0.799266,0.184903,0.863868,0.165219,0.588068,0,0,0.129278,0.666444,0.108506,0.726489,0.493631,2
408,'2025/11/15 19:22:15:563',2,0.249163,0.349926,0.305982,0.405918,0.347579,0.374162,0.554765,0.384133,0.620733,0.262845,0.598254,0.293539,0.675476,0.33075,0.675243,0.358926,0.652121,0.229593,0.618201,0.228532,0.728804,0.242905,0.805561,0.25439,0.870483,0.197697,0.610949,0.180503,0.720683,0.181907,0.794814,0.186846,0.859323,0.168175,0.58282,0,0,0.132342,0.662311,0.111973,0.722925,0.48787,2
409,'2025/11/15 19:22:15:568',2,0.250388,0.345658,0.307155,0.405461,0.348546,0.375984,0.550951,0.388985,0.617382,0.262845,0.595353,0.294492,0.673165,0.332111,0.66978,0.360115,0.645121,0.230642,0.614139,0.229424,0.724065,0.24352,0.799477,0.255051,0.864172,0.200027,0.604812,0.18225,0.714064,0.183788,0.788685,0.188864,0.854293,0.172228,0.574561,0,0,0.136236,0.653537,0.115607,0.71472,0.4854,2
410,'2025/11/15 19:22:15:616',2,0.25237,0.340218,0.308794,0.401243,0.348903,0.376534,0.548626,0.390738,0.615369,0.263263,0.589664,0.295738,0.666044,0.332258,0.664042,0.359848,0.640446,0.230802,0.60794,0.229442,0.719005,0.243789,0.794595,0.256006,0.860173,0.200368,0.598831,0.182642,0.709019,0.184619,0.78362,0.190588,0.849546,0.173547,0.568927,0,0,0.137703,0.648016,0.118065,0.709669,0.482243,2
411,'2025/11/15 19:22:15:625',2,0.2526,0.33539,0.309116,0.395952,0.348675,0.376288,0.544394,0.390818,0.610018,0.264708,0.585521,0.295371,0.663267,0.332212,0.658534,0.360434,0.633801,0.232463,0.602641,0.230587,0.713029,0.244818,0.788311,0.257256,0.854113,0.20229,0.592127,0.183555,0.701375,0.185204,0.776023,0.191183,0.842604,0.175698,0.561019,0,0,0.140753,0.641289,0.120082,0.704205,0.478386,2
412,'2025/11/15 19:22:15:700',2,0.252231,0.331772,0.307814,0.393164,0.346581,0.377121,0.536674,0.391606,0.60233,0.264269,0.582084,0.295277,0.658873,0.332591,0.654103,0.360908,0.629225,0.232722,0.599096,0.229719,0.708708,0.243365,0.783383,0.255027,0.848448,0.203094,0.588543,0.18462,0.698418,0.185721,0.772581,0.190965,0.838272,0.17721,0.55789,0,0,0.141541,0.638065,0.12116,0.700323,0.472691,2
413,'2025/11/15 19:22:15:705',2,0.254806,0.327274,0.310631,0.390062,0.348382,0.376452,0.53364,0.390747,0.59909,0.263159,0.57849,0.29292,0.654215,0.330417,0.650183,0.359514,0.626193,0.232836,0.595324,0.22977,0.704729,0.243668,0.779984,0.255935,0.844905,0.204349,0.584841,0.185036,0.694679,0.186573,0.769388,0.192314,0.834415,0.179886,0.554106,0,0,0.14436,0.633434,0.124044,0.696083,0.469581,2
414,'2025/11/15 19:22:15:765',2,0.256175,0.32305,0.310676,0.387601,0.346681,0.375072,0.527614,0.389213,0.592211,0.262286,0.574268,0.291914,0.648364,0.330396,0.644002,0.359807,0.620021,0.23243,0.590102,0.22865,0.699929,0.24308,0.774565,0.255867,0.838167,0.204351,0.578547,0.184688,0.687538,0.186311,0.762745,0.192377,0.828553,0.180979,0.546627,0,0,0.145461,0.62735,0.125771,0.690185,0.465609,2
415,'2025/11/15 19:22:15:770',2,0.256626,0.316995,0.309757,0.381195,0.345421,0.374646,0.522584,0.390613,0.586613,0.263371,0.569547,0.293262,0.64558,0.331732,0.6383,0.360144,0.61325,0.234212,0.585117,0.230182,0.694258,0.244323,0.767996,0.256806,0.831736,0.206764,0.572663,0.186336,0.679619,0.188571,0.754439,0.194928,0.820661,0.183637,0.540471,0,0,0.150008,0.62022,0.130692,0.682675,0.460487,2
416,'2025/11/15 19:22:15:799',2,0.259427,0.312138,0.312304,0.37579,0.346729,0.37485,0.515985,0.390292,0.578926,0.264551,0.563933,0.292782,0.639851,0.331257,0.631995,0.360519,0.606593,0.236331,0.578855,0.231737,0.688364,0.24589,0.762813,0.258736,0.82627,0.209815,0.565951,0.188659,0.673193,0.190976,0.747998,0.197731,0.813681,0.188166,0.53314,0,0,0.15532,0.612466,0.136549,0.674328,0.455826,2
417,'2025/11/15 19:22:15:838',2,0.261378,0.303777,0.311894,0.37277,0.345804,0.376134,0.510781,0.39207,0.57271,0.263171,0.556958,0.293241,0.632122,0.333266,0.622406,0.363628,0.59569,0.237861,0.569594,0.233392,0.681019,0.247345,0.756549,0.260704,0.820626,0.213883,0.554195,0.191899,0.663752,0.193285,0.740942,0.199707,0.807871,0.19508,0.519638,0,0,0.161259,0.600603,0.141357,0.664404,0.453201,2
418,'2025/11/15 19:22:15:898',2,0.26037,0.30089,0.310267,0.368051,0.343898,0.374659,0.51058,0.393779,0.571774,0.266623,0.553867,0.29615,0.629073,0.334316,0.618537,0.363542,0.59188,0.239213,0.567394,0.235081,0.67771,0.248338,0.750857,0.261733,0.813536,0.213711,0.552469,0.193747,0.659412,0.19553,0.734033,0.202091,0.799884,0.19362,0.518172,0,0,0.163887,0.598637,0.145819,0.659447,0.450939,2
419,'2025/11/15 19:22:15:903',2,0.263132,0.29814,0.312941,0.366336,0.34614,0.375164,0.508466,0.394243,0.568698,0.267207,0.54857,0.296185,0.624427,0.334543,0.61458,0.363683,0.588567,0.240555,0.56135,0.236485,0.670309,0.249489,0.742841,0.261909,0.804729,0.21622,0.547075,0.196441,0.653382,0.197974,0.728004,0.203886,0.79364,0.197062,0.513791,0,0,0.166,0.593875,0.147929,0.654785,0.44916,2
420,'2025/11/15 19:22:15:953',2,0.266061,0.295479,0.315151,0.363851,0.347409,0.376999,0.507442,0.397068,0.567189,0.266094,0.546586,0.29575,0.621232,0.334511,0.609927,0.3636,0.582871,0.240185,0.558591,0.236034,0.667553,0.24961,0.740587,0.263155,0.802961,0.216449,0.543424,0.196653,0.64937,0.199029,0.724475,0.206148,0.790173,0.198563,0.509624,0,0,0.16812,0.589172,0.149953,0.650437,0.448552,2
421,'2025/11/15 19:22:15:958',2,0.266102,0.294055,0.314804,0.365363,0.34655,0.376332,0.505045,0.395601,0.562549,0.266274,0.543194,0.294659,0.618724,0.333511,0.609126,0.364522,0.582989,0.241103,0.554986,0.236311,0.66259,0.250581,0.735534,0.265417,0.797944,0.21793,0.540175,0.197729,0.645493,0.200122,0.720351,0.208019,0.785859,0.200674,0.507031,0,0,0.170551,0.584915,0.152399,0.64553,0.448433,2
422,'2025/11/15 19:22:16:037',2,0.2674,0.291191,0.31578,0.360361,0.346269,0.377286,0.502671,0.397685,0.560376,0.267171,0.538645,0.295065,0.614314,0.334297,0.604771,0.364893,0.579362,0.242092,0.550613,0.237641,0.658481,0.251209,0.731904,0.265496,0.794609,0.218987,0.535605,0.199499,0.64048,0.201575,0.716314,0.209275,0.782477,0.201719,0.502205,0,0,0.173413,0.580133,0.156001,0.640744,0.444815,2
423,'2025/11/15 19:22:16:043',2,0.266937,0.290528,0.314947,0.360437,0.346291,0.378464,0.501023,0.399076,0.557834,0.268191,0.538101,0.296219,0.613043,0.335435,0.602637,0.366381,0.576445,0.243196,0.549742,0.23979,0.657443,0.253198,0.730456,0.267516,0.792611,0.220043,0.534683,0.202177,0.63882,0.204138,0.714096,0.211246,0.779825,0.202549,0.501697,0,0,0.175483,0.578869,0.158673,0.638915,0.44448,2
424,'2025/11/15 19:22:16:114',2,0.26952,0.292029,0.316924,0.359482,0.348663,0.379748,0.50075,0.40006,0.556923,0.270701,0.537173,0.299765,0.61136,0.338571,0.600105,0.368399,0.573287,0.245482,0.549412,0.241036,0.656652,0.254751,0.728738,0.269339,0.789672,0.222785,0.534294,0.204212,0.637976,0.206977,0.712515,0.21484,0.777269,0.205609,0.50143,0,0,0.178271,0.578807,0.16141,0.638628,0.443432,2
425,'2025/11/15 19:22:16:119',2,0.270962,0.293341,0.318893,0.359425,0.349933,0.381421,0.49925,0.400599,0.555406,0.272485,0.536806,0.30065,0.610944,0.339518,0.600293,0.3698,0.573993,0.247184,0.549505,0.243146,0.655601,0.256858,0.727235,0.271733,0.788087,0.224233,0.535388,0.206342,0.637533,0.208887,0.711229,0.216813,0.775307,0.206795,0.503635,0,0,0.180143,0.580417,0.163799,0.639536,0.442491,2
426,'2025/11/15 19:22:16:165',2,0.271159,0.293209,0.320311,0.359063,0.351597,0.382997,0.500649,0.402924,0.557169,0.274768,0.536808,0.301588,0.611664,0.340476,0.601304,0.370544,0.575156,0.249339,0.549392,0.244583,0.65506,0.258482,0.72686,0.272926,0.787848,0.226668,0.535614,0.208452,0.63742,0.210286,0.711832,0.217385,0.775854,0.209804,0.503962,0,0,0.183008,0.582445,0.166518,0.642568,0.442028,2
427,'2025/11/15 19:22:16:169',2,0.270969,0.293017,0.319913,0.358773,0.351996,0.383491,0.501248,0.404774,0.557328,0.276529,0.538435,0.304979,0.612947,0.344932,0.60222,0.375648,0.575811,0.251327,0.550362,0.24692,0.656678,0.260989,0.72923,0.275652,0.791153,0.228662,0.535927,0.210414,0.639343,0.212181,0.71433,0.219418,0.778964,0.211314,0.503917,0,0,0.184696,0.583207,0.168334,0.644442,0.442815,2
428,'2025/11/15 19:22:16:204',2,0.272848,0.295564,0.322049,0.363617,0.354637,0.387474,0.503266,0.406735,0.561142,0.278732,0.54205,0.309459,0.61478,0.349115,0.604154,0.378842,0.576629,0.253427,0.553791,0.249267,0.661335,0.263977,0.734671,0.279165,0.795632,0.230651,0.538232,0.212978,0.64375,0.215517,0.719643,0.22309,0.783827,0.213743,0.504013,0,0,0.187776,0.58323,0.171551,0.645334,0.446221,2
429,'2025/11/15 19:22:16:254',2,0.277141,0.297205,0.325834,0.366668,0.357286,0.389481,0.50667,0.410546,0.56361,0.28037,0.545285,0.311056,0.61812,0.350112,0.60787,0.379961,0.580338,0.255256,0.556976,0.251646,0.665192,0.266051,0.738951,0.280751,0.800501,0.232444,0.542006,0.214799,0.647944,0.217273,0.724339,0.22493,0.789225,0.215497,0.508463,0,0,0.188917,0.587276,0.172561,0.649126,0.449897,2
430,'2025/11/15 19:22:16:259',2,0.277643,0.297944,0.327075,0.365096,0.36097,0.393964,0.507687,0.412903,0.567371,0.282521,0.546819,0.312273,0.62223,0.352294,0.610792,0.382374,0.582512,0.256861,0.559577,0.253576,0.666974,0.268208,0.740849,0.282718,0.803241,0.23375,0.545744,0.216072,0.650365,0.218672,0.726691,0.226391,0.792113,0.216376,0.513681,0,0,0.189395,0.59388,0.173324,0.655378,0.448597,2
431,'2025/11/15 19:22:16:302',2,0.278054,0.299082,0.327209,0.365422,0.361605,0.394007,0.510301,0.414888,0.569553,0.28316,0.548142,0.313581,0.624736,0.352996,0.615101,0.382936,0.587302,0.257521,0.560959,0.254699,0.669668,0.269056,0.744421,0.283628,0.806579,0.234593,0.547348,0.216802,0.654162,0.219427,0.731423,0.227184,0.796989,0.217354,0.515001,0,0,0.190648,0.594585,0.174256,0.656083,0.450887,2
432,'2025/11/15 19:22:16:329',2,0.279143,0.301569,0.328727,0.368086,0.363581,0.39654,0.512011,0.416304,0.571692,0.284277,0.55135,0.315253,0.627809,0.35486,0.617432,0.383987,0.588918,0.258382,0.564457,0.255575,0.672959,0.269948,0.747645,0.28405,0.809724,0.235331,0.551048,0.217232,0.657019,0.220505,0.733611,0.22873,0.798841,0.217488,0.51896,0,0,0.189862,0.59858,0.173186,0.660107,0.453008,2
433,'2025/11/15 19:22:16:385',2,0.280681,0.302452,0.330409,0.368329,0.365393,0.397371,0.514589,0.415584,0.57441,0.284317,0.552597,0.314331,0.62995,0.35351,0.622227,0.383223,0.595207,0.258652,0.565963,0.255741,0.675324,0.269925,0.750579,0.284483,0.813028,0.23554,0.552713,0.217524,0.658718,0.220444,0.735647,0.228661,0.800977,0.217689,0.520331,0,0,0.190462,0.599757,0.173754,0.660993,0.454317,2
434,'2025/11/15 19:22:16:390',2,0.281528,0.30283,0.330952,0.369825,0.365829,0.397367,0.514776,0.415222,0.576677,0.284206,0.554549,0.315208,0.632687,0.355183,0.623895,0.385246,0.595985,0.258934,0.568459,0.256519,0.678844,0.271028,0.754434,0.285514,0.817046,0.236377,0.555454,0.218013,0.662426,0.220845,0.74007,0.229061,0.806061,0.218887,0.523235,0,0,0.191025,0.602324,0.174387,0.663953,0.45442,2
435,'2025/11/15 19:22:16:434',2,0.281523,0.302659,0.331075,0.370728,0.36595,0.398314,0.519024,0.416268,0.581066,0.283878,0.558388,0.315049,0.637043,0.355458,0.627229,0.386247,0.597741,0.258744,0.571773,0.256107,0.681791,0.271193,0.757071,0.286919,0.819148,0.236087,0.557767,0.217877,0.665866,0.22095,0.744106,0.229781,0.810656,0.219177,0.524704,0,0,0.192561,0.604411,0.175666,0.666931,0.458204,2
436,'2025/11/15 19:22:16:457',2,0.281844,0.303391,0.332066,0.372908,0.366001,0.398399,0.519212,0.418203,0.580741,0.28489,0.561357,0.316424,0.639606,0.357434,0.628457,0.388423,0.599347,0.259741,0.574461,0.257416,0.685449,0.27286,0.760641,0.288881,0.823311,0.237069,0.560157,0.218776,0.668533,0.221923,0.747006,0.230697,0.813876,0.220047,0.5264,0,0,0.193168,0.607415,0.176598,0.670745,0.458784,2
437,'2025/11/15 19:22:16:514',2,0.284145,0.303552,0.3354,0.373791,0.368955,0.400878,0.521182,0.421179,0.581137,0.286633,0.564701,0.317867,0.64302,0.358682,0.631275,0.389841,0.601352,0.261411,0.577193,0.259364,0.687711,0.274113,0.762356,0.289493,0.825258,0.238897,0.562319,0.221801,0.669371,0.224827,0.74727,0.233137,0.813776,0.221838,0.528008,0,0,0.195069,0.609131,0.178772,0.672618,0.461268,2
438,'2025/11/15 19:22:16:524',2,0.284375,0.305577,0.336051,0.375496,0.369565,0.401316,0.520559,0.420579,0.582036,0.287021,0.564139,0.320121,0.642798,0.360591,0.632299,0.391001,0.602143,0.262819,0.578111,0.262126,0.69054,0.277292,0.766239,0.292766,0.828404,0.240646,0.563599,0.223365,0.672508,0.226472,0.750763,0.234751,0.817497,0.223984,0.529555,0,0,0.19669,0.610375,0.180377,0.674198,0.460925,2
439,'2025/11/15 19:22:16:568',2,0.286756,0.306172,0.338525,0.378443,0.370724,0.402545,0.521529,0.422798,0.58156,0.28893,0.565501,0.321673,0.644186,0.362514,0.633051,0.393503,0.602769,0.264668,0.57854,0.26314,0.692026,0.278374,0.768242,0.294044,0.830767,0.24231,0.563476,0.224871,0.67277,0.227735,0.751357,0.235917,0.818186,0.225709,0.529083,0,0,0.198134,0.610525,0.181658,0.674907,0.463982,2
440,'2025/11/15 19:22:16:591',2,0.287529,0.305241,0.339964,0.377568,0.37298,0.405748,0.520037,0.424196,0.581578,0.290803,0.565086,0.323346,0.645611,0.364892,0.633597,0.396065,0.60292,0.266466,0.577854,0.264962,0.692333,0.280558,0.768884,0.296233,0.832466,0.244062,0.56288,0.226487,0.672642,0.229657,0.751738,0.237666,0.819424,0.226809,0.528666,0,0,0.198451,0.6108,0.182259,0.675579,0.462289,2
441,'2025/11/15 19:22:16:636',2,0.289845,0.30408,0.341488,0.377386,0.374383,0.406846,0.5203,0.426288,0.581333,0.291164,0.565338,0.323958,0.645847,0.365333,0.634561,0.396443,0.604006,0.26695,0.578552,0.265638,0.69247,0.28148,0.768358,0.29732,0.831617,0.244728,0.563951,0.227603,0.673296,0.232081,0.752519,0.241372,0.820211,0.227385,0.530643,0,0,0.200271,0.612919,0.184338,0.677355,0.462918,2
442,'2025/11/15 19:22:23:019',3,0.232854,0.153145,0.282487,0.205973,0.299864,0.239519,0.354887,0.179916,0.373307,0.274804,0.431881,0.290004,0.538412,0.298258,0.602439,0.301543,0.665656,0.223536,0.438363,0.221526,0.551038,0.216728,0.620886,0.211771,0.690342,0.181069,0.414536,0.165499,0.513307,0.158529,0.583978,0.148422,0.65345,0.145999,0.365012,0,0,0.143025,0.435135,0.174345,0.409247,0.301272,3
443,'2025/11/15 19:22:23:024',3,0.230868,0.150209,0.281621,0.206325,0.298504,0.239409,0.356917,0.179484,0.372417,0.27517,0.431915,0.289748,0.539741,0.296777,0.603758,0.298819,0.667214,0.223967,0.438919,0.222091,0.551108,0.216956,0.621352,0.21184,0.690818,0.180889,0.415168,0.16487,0.51315,0.157555,0.58385,0.147096,0.653629,0.145511,0.364199,0,0,0.143684,0.435482,0.174541,0.409098,0.30225,3
444,'2025/11/15 19:22:23:081',3,0.229733,0.151338,0.28,0.205719,0.297737,0.238361,0.360696,0.176683,0.373795,0.275054,0.433016,0.288681,0.537982,0.296638,0.602029,0.300243,0.66527,0.223049,0.440145,0.219963,0.550416,0.215726,0.620468,0.211349,0.689004,0.179466,0.416639,0.161647,0.514815,0.153886,0.584759,0.143333,0.651146,0.142847,0.36917,0,0,0.145914,0.43441,0.176507,0.40334,0.306111,3
445,'2025/11/15 19:22:23:089',3,0.228155,0.152451,0.277905,0.207377,0.293676,0.235328,0.358579,0.175214,0.375559,0.27224,0.432077,0.285219,0.53831,0.293535,0.602399,0.296861,0.665007,0.220334,0.437705,0.216682,0.549028,0.212186,0.619878,0.207719,0.688891,0.176937,0.413495,0.156412,0.514078,0.146044,0.586206,0.133913,0.653715,0.140429,0.366529,0,0,0.141726,0.430527,0.174133,0.400933,0.306337,3
446,'2025/11/15 19:22:23:132',3,0.224431,0.154797,0.275188,0.2076,0.290827,0.232117,0.355347,0.173432,0.373147,0.268299,0.430216,0.281396,0.537031,0.289705,0.601801,0.292745,0.664274,0.216649,0.437195,0.212863,0.548934,0.207749,0.620082,0.202692,0.688464,0.173437,0.413467,0.15078,0.513662,0.138659,0.586217,0.125144,0.653847,0.136858,0.366054,0,0,0.13692,0.427865,0.169913,0.398938,0.303874,3
447,'2025/11/15 19:22:23:156',3,0.225225,0.151567,0.274655,0.204904,0.288525,0.226715,0.351325,0.167288,0.366317,0.26476,0.428243,0.278411,0.53487,0.287304,0.600039,0.290948,0.663475,0.213448,0.434065,0.209133,0.547079,0.204675,0.619024,0.199782,0.688036,0.170871,0.408723,0.146272,0.512405,0.13418,0.586162,0.120733,0.653594,0.135068,0.35919,0,0,0.131827,0.428207,0.164585,0.401227,0.300971,3
448,'2025/11/15 19:22:23:210',3,0.220499,0.149769,0.27262,0.201684,0.287835,0.229275,0.349897,0.170474,0.365718,0.264447,0.426206,0.277906,0.53502,0.285836,0.602556,0.28824,0.666762,0.212774,0.432733,0.208133,0.546619,0.201595,0.619784,0.195015,0.689407,0.16998,0.408392,0.1465,0.510487,0.133138,0.584225,0.119291,0.652843,0.133694,0.35923,0,0,0.130329,0.422304,0.162471,0.395313,0.298216,3
449,'2025/11/15 19:22:23:270',3,0.219301,0.148662,0.271093,0.202826,0.286792,0.228062,0.350723,0.167873,0.367205,0.264579,0.42873,0.278745,0.535207,0.287083,0.600462,0.289797,0.664298,0.212237,0.435293,0.207656,0.547976,0.201698,0.62137,0.195461,0.692092,0.168513,0.410016,0.145543,0.510961,0.132942,0.584007,0.119102,0.652464,0.132273,0.359732,0,0,0.130769,0.426632,0.163261,0.398301,0.299159,3
450,'2025/11/15 19:22:23:275',3,0.216581,0.147953,0.269846,0.200919,0.286571,0.228452,0.347718,0.168931,0.365035,0.264511,0.427801,0.279018,0.534867,0.287576,0.599815,0.290129,0.663794,0.21187,0.434405,0.207037,0.547333,0.200562,0.620508,0.194466,0.691187,0.167648,0.409379,0.145138,0.509709,0.131449,0.584108,0.116503,0.653896,0.131568,0.358958,0,0,0.132774,0.423453,0.1651,0.392571,0.29601,3
451,'2025/11/15 19:22:23:296',3,0.215797,0.14464,0.269487,0.196813,0.284302,0.224956,0.345231,0.16509,0.363409,0.262346,0.423887,0.277052,0.532043,0.285795,0.598407,0.288868,0.663227,0.209612,0.430368,0.204023,0.545098,0.197977,0.619353,0.191629,0.690148,0.165535,0.405109,0.141332,0.507713,0.127749,0.583292,0.112549,0.652936,0.128878,0.355449,0,0,0.129266,0.421228,0.163324,0.391249,0.293377,3
452,'2025/11/15 19:22:23:379',3,0.213247,0.142606,0.267839,0.195001,0.284227,0.225302,0.341061,0.166505,0.359004,0.262195,0.422743,0.276063,0.53067,0.284821,0.597764,0.287248,0.661787,0.209095,0.429428,0.203411,0.544008,0.196127,0.618516,0.189061,0.689507,0.16451,0.404128,0.140061,0.505701,0.12421,0.581107,0.107941,0.650576,0.12682,0.354405,0,0,0.129151,0.413505,0.163135,0.383294,0.29114,3
453,'2025/11/15 19:22:23:384',3,0.211053,0.13971,0.264609,0.193281,0.279365,0.215823,0.339192,0.156208,0.356572,0.259255,0.421536,0.272244,0.530601,0.281162,0.598496,0.283719,0.66306,0.205773,0.427345,0.199732,0.541989,0.192303,0.616284,0.185401,0.68728,0.160749,0.40234,0.135468,0.505085,0.119798,0.580282,0.103499,0.649532,0.122284,0.353446,0,0,0.122171,0.415287,0.155663,0.385246,0.290268,3
454,'2025/11/15 19:22:23:389',3,0.20815,0.135878,0.262951,0.190887,0.277686,0.212943,0.337677,0.153629,0.354005,0.254293,0.420267,0.26788,0.529702,0.276542,0.597934,0.279855,0.662465,0.200503,0.424801,0.194633,0.541707,0.187546,0.617147,0.181522,0.688059,0.155816,0.398971,0.128821,0.506916,0.113489,0.581629,0.097733,0.649145,0.117472,0.348561,0,0,0.112122,0.419431,0.145634,0.39068,0.288216,3
455,'2025/11/15 19:22:23:437',3,0.204869,0.134679,0.256214,0.188568,0.270388,0.204339,0.331683,0.143802,0.34958,0.246708,0.419275,0.261943,0.529753,0.270847,0.597732,0.274037,0.66223,0.192195,0.424454,0.187214,0.542861,0.180516,0.617565,0.174221,0.688996,0.147805,0.398234,0.120766,0.505237,0.104552,0.579618,0.088797,0.64778,0.110186,0.346852,0,0,0.100518,0.416808,0.131778,0.391569,0.283365,3
456,'2025/11/15 19:22:23:456',3,0.199152,0.132303,0.25187,0.185925,0.267016,0.202217,0.328018,0.142359,0.34429,0.239356,0.419474,0.25413,0.532568,0.263334,0.600538,0.267154,0.665765,0.185768,0.423355,0.181138,0.542518,0.173813,0.617539,0.166447,0.68896,0.142378,0.39614,0.11261,0.504558,0.095597,0.577475,0.079818,0.644646,0.105605,0.342167,0,0,0.090251,0.41656,0.122578,0.389392,0.279172,3
457,'2025/11/15 19:22:23:514',3,0.195116,0.124038,0.247992,0.182278,0.262403,0.194639,0.325593,0.135601,0.342931,0.233192,0.416151,0.249097,0.531572,0.258522,0.600289,0.262179,0.666776,0.179127,0.42051,0.175018,0.541459,0.168159,0.617219,0.160756,0.689211,0.135589,0.392753,0.10545,0.500911,0.088635,0.575879,0.072408,0.644459,0.099373,0.335646,0,0,0.082515,0.416237,0.113474,0.394694,0.27372,3
458,'2025/11/15 19:22:23:524',3,0.189912,0.127165,0.24365,0.186311,0.25707,0.191458,0.332386,0.131356,0.353864,0.232808,0.420447,0.247548,0.533913,0.25521,0.603298,0.257044,0.669748,0.177928,0.427622,0.173966,0.547265,0.166054,0.623437,0.158756,0.693929,0.132878,0.400527,0.102067,0.505332,0.083169,0.580131,0.06615,0.64842,0.09608,0.346751,0,0,0.085501,0.408554,0.117339,0.380072,0.282831,3
459,'2025/11/15 19:22:23:568',3,0.18948,0.128361,0.241316,0.186816,0.255399,0.191202,0.334745,0.130838,0.354033,0.230841,0.421391,0.245428,0.535952,0.254457,0.604846,0.257212,0.671613,0.176778,0.425773,0.172393,0.543932,0.163559,0.620247,0.15434,0.692135,0.132404,0.397824,0.10228,0.505561,0.082904,0.580913,0.064986,0.649417,0.096251,0.344742,0,0,0.084129,0.413818,0.115015,0.385302,0.284432,3
